CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-03T02:40:54","18 SPCS","ARIANE 5 R/B","2006-033D","EARTH","TEME","UTC","SGP4","2023-01-02T16:01:26.284512","2.53644856","0.70612240","6.3953","349.7265","16.7507","357.9347","0","U","29275","999","14444","0.00073926000000","0.00001475","0.0000000000000","22711.778","567.723","32370.938","296.348","ROCKET BODY","LARGE","FR","2006-08-11","FRGUI","","3729873","222050050","0 ARIANE 5 R/B","1 29275U 06033D   23002.66766533  .00001475  00000-0  73926-3 0  9993","2 29275   6.3953 349.7265 7061224  16.7507 357.9347  2.53644856144445"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T17:42:09","18 SPCS","ARIANE 5 R/B","2006-033D","EARTH","TEME","UTC","SGP4","2023-01-02T06:33:47.090880","2.53643681","0.70612230","6.3957","349.9093","16.3885","357.9816","0","U","29275","999","14443","0.00068229000000","0.00001357","0.0000000000000","22711.848","567.726","32371.056","296.371","ROCKET BODY","LARGE","FR","2006-08-11","FRGUI","","3729583","222017006","0 ARIANE 5 R/B","1 29275U 06033D   23002.27346170  .00001357  00000-0  68229-3 0  9990","2 29275   6.3957 349.9093 7061223  16.3885 357.9816  2.53643681144439"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T17:55:23","18 SPCS","ARIANE 5 R/B","2006-033D","EARTH","TEME","UTC","SGP4","2023-01-01T11:38:28.109184","2.53641422","0.70612030","6.3963","350.2735","15.6672","358.0723","0","U","29275","999","14441","0.00067798000000","0.00001306","0.0000000000000","22711.983","567.731","32371.240","296.456","ROCKET BODY","LARGE","FR","2006-08-11","FRGUI","","3728759","221919347","0 ARIANE 5 R/B","1 29275U 06033D   23001.48504756  .00001306  00000-0  67798-3 0  9992","2 29275   6.3963 350.2735 7061203  15.6672 358.0723  2.53641422144416"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T23:26:13","18 SPCS","ARIANE 5 R/B","2006-033D","EARTH","TEME","UTC","SGP4","2023-01-02T16:01:26.282784","2.53644781","0.70612370","6.3953","349.7266","16.7510","357.9344","0","U","29275","999","14442","0.00071761000000","0.00001436","0.0000000000000","22711.783","567.723","32370.975","296.320","ROCKET BODY","LARGE","FR","2006-08-11","FRGUI","","3729684","222037041","0 ARIANE 5 R/B","1 29275U 06033D   23002.66766531  .00001436  00000-0  71761-3 0  9993","2 29275   6.3953 349.7266 7061237  16.7510 357.9344  2.53644781144426"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T02:38:49","18 SPCS","ARIANE 5 R/B","2006-033D","EARTH","TEME","UTC","SGP4","2023-01-01T11:38:28.118688","2.53641334","0.70612060","6.3963","350.2736","15.6665","358.0727","0","U","29275","999","14441","0.00064134000000","0.00001239","0.0000000000000","22711.988","567.731","32371.256","296.450","ROCKET BODY","LARGE","FR","2006-08-11","FRGUI","","3728952","221976207","0 ARIANE 5 R/B","1 29275U 06033D   23001.48504767  .00001239  00000-0  64134-3 0  9990","2 29275   6.3963 350.2736 7061206  15.6665 358.0727  2.53641334144418"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-03T02:40:54","18 SPCS","BLOCK DM-SL R/B","2006-034B","EARTH","TEME","UTC","SGP4","2023-01-02T19:16:33.690144","2.12151844","0.63648600","1.0120","323.6463","245.0270","174.2769","0","U","29350","999","12685","0.00000000000000","-0.00000013","0.0000000000000","25584.129","678.759","35489.934","2922.054","ROCKET BODY","LARGE","SEAL","2006-08-22","SEAL","","3729873","222051057","0 BLOCK DM-SL R/B","1 29350U 06034B   23002.80316771 -.00000013  00000-0  00000-0 0  9997","2 29350   1.0120 323.6463 6364860 245.0270 174.2769  2.12151844126851"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T07:56:13","18 SPCS","BLOCK DM-SL R/B","2006-034B","EARTH","TEME","UTC","SGP4","2023-01-02T04:40:01.502976","2.12151807","0.63648260","1.0117","323.7173","244.8229","69.3838","0","U","29350","999","12683","0.00000000000000","-0.00000016","0.0000000000000","25584.132","678.759","35489.852","2922.142","ROCKET BODY","LARGE","SEAL","2006-08-22","SEAL","","3729207","221999395","0 BLOCK DM-SL R/B","1 29350U 06034B   23002.19446184 -.00000016  00000-0  00000+0 0  9993","2 29350   1.0117 323.7173 6364826 244.8229  69.3838  2.12151807126837"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T17:42:09","18 SPCS","BLOCK DM-SL R/B","2006-034B","EARTH","TEME","UTC","SGP4","2023-01-02T13:52:54.936768","2.12151832","0.63648430","1.0118","323.6841","244.9401","2.6233","0","U","29350","999","12684","0.00000000000000","-0.00000014","0.0000000000000","25584.130","678.759","35489.892","2922.098","ROCKET BODY","LARGE","SEAL","2006-08-22","SEAL","","3729583","222018013","0 BLOCK DM-SL R/B","1 29350U 06034B   23002.57841362 -.00000014  00000-0  00000-0 0  9991","2 29350   1.0118 323.6841 6364843 244.9401   2.6233  2.12151832126849"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T17:55:23","18 SPCS","BLOCK DM-SL R/B","2006-034B","EARTH","TEME","UTC","SGP4","2023-01-01T13:39:42.493248","2.12151788","0.63648030","1.0117","323.7997","244.6038","311.8781","0","U","29350","999","12682","0.00000000000000","-0.00000021","0.0000000000000","25584.133","678.759","35489.795","2922.201","ROCKET BODY","LARGE","SEAL","2006-08-22","SEAL","","3728759","221917850","0 BLOCK DM-SL R/B","1 29350U 06034B   23001.56924182 -.00000021  00000-0  00000-0 0  9999","2 29350   1.0117 323.7997 6364803 244.6038 311.8781  2.12151788126821"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T02:38:49","18 SPCS","BLOCK DM-SL R/B","2006-034B","EARTH","TEME","UTC","SGP4","2023-01-01T20:25:42.734784","2.12151793","0.63648210","1.0117","323.7512","244.7139","167.2125","0","U","29350","999","12683","0.00000000000000","-0.00000018","0.0000000000000","25584.133","678.759","35489.841","2922.155","ROCKET BODY","LARGE","SEAL","2006-08-22","SEAL","","3728952","221975710","0 BLOCK DM-SL R/B","1 29350U 06034B   23001.85118906 -.00000018  00000-0  00000-0 0  9996","2 29350   1.0117 323.7512 6364821 244.7139 167.2125  2.12151793126839"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T17:55:23","18 SPCS","CZ-3 DEB","1984-035D","EARTH","TEME","UTC","SGP4","2023-01-01T03:03:50.262048","2.53454122","0.69927880","30.6504","340.1901","154.8680","269.1077","0","U","29445","999","633","0.00430220000000","0.00000968","0.0000000000000","22723.171","568.150","32234.868","455.204","DEBRIS","MEDIUM","PRC","1984-04-08","XSC","","3728759","221918855","0 CZ-3 DEB","1 29445U 84035D   23001.12766507  .00000968  00000-0  43022-2 0  9990","2 29445  30.6504 340.1901 6992788 154.8680 269.1077  2.53454122  6335"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T17:42:09","18 SPCS","NAVSTAR 58 (USA 190)","2006-042A","EARTH","TEME","UTC","SGP4","2023-01-02T13:26:49.661664","2.00567653","0.01067650","54.6975","201.3631","26.8629","330.1805","0","U","29486","999","11908","0.00000000000000","0.00000105","0.0000000000000","26559.990","717.962","20465.423","19898.288","PAYLOAD","LARGE","US","2006-09-25","AFETR","","3729583","222017016","0 NAVSTAR 58 (USA 190)","1 29486U 06042A   23002.56029701  .00000105  00000-0  00000-0 0  9994","2 29486  54.6975 201.3631 0106765  26.8629 330.1805  2.00567653119084"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T17:55:23","18 SPCS","NAVSTAR 58 (USA 190)","2006-042A","EARTH","TEME","UTC","SGP4","2023-01-01T13:30:07.545312","2.00567697","0.01067570","54.6975","201.4028","26.8377","329.7910","0","U","29486","999","11906","0.00000000000000","0.00000104","0.0000000000000","26559.986","717.962","20465.398","19898.305","PAYLOAD","LARGE","US","2006-09-25","AFETR","","3728759","221919357","0 NAVSTAR 58 (USA 190)","1 29486U 06042A   23001.56258733  .00000104  00000-0  00000-0 0  9991","2 29486  54.6975 201.4028 0106757  26.8377 329.7910  2.00567697119063"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T02:38:49","18 SPCS","ARIANE 5 R/B","2006-043E","EARTH","TEME","UTC","SGP4","2023-01-01T11:02:45.157632","3.43727244","0.64406530","7.1238","98.6042","215.6719","76.0090","0","U","29498","999","17064","0.00112400000000","0.00014022","0.0000000000000","18546.382","418.937","24113.328","223.166","ROCKET BODY","LARGE","FR","2006-10-13","FRGUI","","3728952","221976717","0 ARIANE 5 R/B","1 29498U 06043E   23001.46024488  .00014022  00000-0  11240-2 0  9996","2 29498   7.1238  98.6042 6440653 215.6719  76.0090  3.43727244170649"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-03T02:40:54","18 SPCS","ARIANE 5 R/B","2006-043E","EARTH","TEME","UTC","SGP4","2023-01-02T21:52:54.806880","3.43766771","0.64404130","7.1264","97.6132","217.6443","72.2175","0","U","29498","999","17069","0.00105540000000","0.00013105","0.0000000000000","18544.960","418.889","24110.546","223.105","ROCKET BODY","LARGE","FR","2006-10-13","FRGUI","","3729873","222050560","0 ARIANE 5 R/B","1 29498U 06043E   23002.91174545  .00013105  00000-0  10554-2 0  9995","2 29498   7.1264  97.6132 6440413 217.6443  72.2175  3.43766771170692"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T17:42:09","18 SPCS","ARIANE 5 R/B","2006-043E","EARTH","TEME","UTC","SGP4","2023-01-02T07:56:50.542656","3.43750767","0.64405470","7.1255","98.0083","216.8580","73.7027","0","U","29498","999","17067","0.00108820000000","0.00013563","0.0000000000000","18545.536","418.908","24111.741","223.061","ROCKET BODY","LARGE","FR","2006-10-13","FRGUI","","3729583","222016517","0 ARIANE 5 R/B","1 29498U 06043E   23002.33114054  .00013563  00000-0  10882-2 0  9992","2 29498   7.1255  98.0083 6440547 216.8580  73.7027  3.43750767170671"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T17:55:23","18 SPCS","ARIANE 5 R/B","2006-043E","EARTH","TEME","UTC","SGP4","2023-01-01T11:02:44.880288","3.43726919","0.64406150","7.1238","98.6029","215.6743","76.0051","0","U","29498","999","17064","0.00110110000000","0.00013711","0.0000000000000","18546.394","418.937","24113.277","223.241","ROCKET BODY","LARGE","FR","2006-10-13","FRGUI","","3728759","221918857","0 ARIANE 5 R/B","1 29498U 06043E   23001.46024167  .00013711  00000-0  11011-2 0  9990","2 29498   7.1238  98.6029 6440615 215.6743  76.0051  3.43726919170644"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T07:56:13","18 SPCS","ARIANE 5 R/B","2006-043E","EARTH","TEME","UTC","SGP4","2023-01-02T00:58:48.811008","3.43742463","0.64405660","7.1249","98.2065","216.4620","74.4643","0","U","29498","999","17068","0.00108040000000","0.00013457","0.0000000000000","18545.835","418.918","24112.267","223.132","ROCKET BODY","LARGE","FR","2006-10-13","FRGUI","","3729197","221999241","0 ARIANE 5 R/B","1 29498U 06043E   23002.04084272  .00013457  00000-0  10804-2 0  9994","2 29498   7.1249  98.2065 6440566 216.4620  74.4643  3.43742463170685"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-04T03:14:03","18 SPCS","BREEZE-M R/B","2006-051B","EARTH","TEME","UTC","SGP4","2023-01-02T19:00:38.887200","2.09458097","0.63159530","13.6679","244.2600","159.1398","246.8557","0","U","29527","999","12353","0.00000000000000","-0.00000090","0.0000000000000","25803.012","687.488","35721.938","3127.816","ROCKET BODY","LARGE","CIS","2006-11-08","TTMTR","","3730926","222098868","0 BREEZE-M R/B","1 29527U 06051B   23002.79211675 -.00000090  00000-0  00000-0 0  9992","2 29527  13.6679 244.2600 6315953 159.1398 246.8557  2.09458097123530"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T17:55:23","18 SPCS","BREEZE-M R/B","2006-051B","EARTH","TEME","UTC","SGP4","2023-01-01T08:41:03.683616","2.09457158","0.63158760","13.6700","244.5490","158.5854","248.3750","0","U","29527","999","12350","0.00000000000000","-0.00000035","0.0000000000000","25803.089","687.491","35721.865","3128.043","ROCKET BODY","LARGE","CIS","2006-11-08","TTMTR","","3728759","221918358","0 BREEZE-M R/B","1 29527U 06051B   23001.36184819 -.00000035  00000-0  00000-0 0  9992","2 29527  13.6700 244.5490 6315876 158.5854 248.3750  2.09457158123505"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-03T02:40:54","18 SPCS","BREEZE-M R/B","2006-051B","EARTH","TEME","UTC","SGP4","2023-01-02T19:00:38.688480","2.09458079","0.63159820","13.6677","244.2597","159.1407","246.8539","0","U","29527","999","12353","0.00000000000000","-0.00000090","0.0000000000000","25803.014","687.488","35722.015","3127.742","ROCKET BODY","LARGE","CIS","2006-11-08","TTMTR","","3729873","222051564","0 BREEZE-M R/B","1 29527U 06051B   23002.79211445 -.00000090  00000-0  00000-0 0  9997","2 29527  13.6677 244.2597 6315982 159.1407 246.8539  2.09458079123536"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T15:26:13","18 SPCS","BREEZE-M R/B","2006-051B","EARTH","TEME","UTC","SGP4","2023-01-01T08:41:03.683616","2.09457158","0.63158760","13.6700","244.5490","158.5854","248.3750","0","U","29527","999","12359","0.00000000000000","-0.00000035","0.0000000000000","25803.089","687.491","35721.865","3128.043","ROCKET BODY","LARGE","CIS","2006-11-08","TTMTR","","3728599","221905809","0 BREEZE-M R/B","1 29527U 06051B   23001.36184819 -.00000035  00000-0  00000+0 0  9991","2 29527  13.6700 244.5490 6315876 158.5854 248.3750  2.09457158123594"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T02:38:49","18 SPCS","BREEZE-M R/B","2006-051B","EARTH","TEME","UTC","SGP4","2023-01-01T20:07:35.598144","2.09457493","0.63159060","13.6692","244.4526","158.7705","247.8696","0","U","29527","999","12351","0.00000000000000","-0.00000054","0.0000000000000","25803.062","687.490","35721.898","3127.955","ROCKET BODY","LARGE","CIS","2006-11-08","TTMTR","","3728952","221975218","0 BREEZE-M R/B","1 29527U 06051B   23001.83860646 -.00000054  00000-0  00000-0 0  9994","2 29527  13.6692 244.4526 6315906 158.7705 247.8696  2.09457493123511"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T17:42:09","18 SPCS","BREEZE-M DEB (TANK)","2006-051C","EARTH","TEME","UTC","SGP4","2023-01-02T03:33:12.765888","3.64261582","0.59961920","51.3106","53.5355","91.0381","346.2958","0","U","29528","999","21490","0.00013128000000","-0.00000107","0.0000000000000","17842.660","395.320","22163.326","765.723","DEBRIS","LARGE","CIS","2006-11-08","TTMTR","","3729583","222018260","0 BREEZE-M DEB (TANK)","1 29528U 06051C   23002.14806442 -.00000107  00000-0  13128-3 0  9991","2 29528  51.3106  53.5355 5996192  91.0381 346.2958  3.64261582214903"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T15:36:14","18 SPCS","BREEZE-M DEB (TANK)","2006-051C","EARTH","TEME","UTC","SGP4","2023-01-01T07:08:15.777312","3.64261554","0.59961110","51.3100","53.8911","90.7673","310.7912","0","U","29528","999","21486","0.00019127000000","-0.00000096","0.0000000000000","17842.661","395.320","22163.183","765.868","DEBRIS","LARGE","CIS","2006-11-08","TTMTR","","3728601","221905838","0 BREEZE-M DEB (TANK)","1 29528U 06051C   23001.29740483 -.00000096  00000-0  19127-3 0  9990","2 29528  51.3100  53.8911 5996111  90.7673 310.7912  3.64261554214869"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-03T02:40:54","18 SPCS","BREEZE-M DEB (TANK)","2006-051C","EARTH","TEME","UTC","SGP4","2023-01-02T10:27:07.868736","3.64261571","0.59962180","51.3107","53.4154","91.1296","3.2318","0","U","29528","999","21491","0.00010186000000","-0.00000111","0.0000000000000","17842.660","395.320","22163.373","765.677","DEBRIS","LARGE","CIS","2006-11-08","TTMTR","","3729873","222050312","0 BREEZE-M DEB (TANK)","1 29528U 06051C   23002.43550774 -.00000111  00000-0  10186-3 0  9993","2 29528  51.3107  53.4154 5996218  91.1296   3.2318  3.64261571214914"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T17:55:23","18 SPCS","BREEZE-M DEB (TANK)","2006-051C","EARTH","TEME","UTC","SGP4","2023-01-01T07:08:15.777312","3.64261554","0.59961110","51.3100","53.8911","90.7673","310.7912","0","U","29528","999","21486","0.00019127000000","-0.00000096","0.0000000000000","17842.661","395.320","22163.183","765.868","DEBRIS","LARGE","CIS","2006-11-08","TTMTR","","3728759","221918608","0 BREEZE-M DEB (TANK)","1 29528U 06051C   23001.29740483 -.00000096  00000-0  19127-3 0  9990","2 29528  51.3100  53.8911 5996111  90.7673 310.7912  3.64261554214869"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T02:38:49","18 SPCS","CRRES DEB (CANISTER)","1990-065X","EARTH","TEME","UTC","SGP4","2023-01-01T20:25:41.722176","2.44789714","0.70967110","17.7189","247.9086","131.2168","316.0437","0","U","29530","999","8790","0.00079043000000","0.00000497","0.0000000000000","23256.252","588.260","33382.408","373.827","DEBRIS","MEDIUM","US","1990-07-25","AFETR","","3728952","221976719","0 CRRES DEB (CANISTER)","1 29530U 90065X   23001.85117734  .00000497  00000-0  79043-3 0  9997","2 29530  17.7189 247.9086 7096711 131.2168 316.0437  2.44789714 87907"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T04:06:13","18 SPCS","CRRES DEB (CANISTER)","1990-065X","EARTH","TEME","UTC","SGP4","2023-01-01T20:25:41.722176","2.44789714","0.70967110","17.7189","247.9086","131.2168","316.0437","0","U","29530","999","18277","0.00079043000000","0.00000497","0.0000000000000","23256.252","588.260","33382.408","373.827","DEBRIS","MEDIUM","US","1990-07-25","AFETR","","3729036","221995351","0 CRRES DEB (CANISTER)","1 29530U 90065X   23001.85117734  .00000497  00000-0  79043-3 0  9997","2 29530  17.7189 247.9086 7096711 131.2168 316.0437  2.44789714182778"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-03T02:40:54","18 SPCS","CRRES DEB (CANISTER)","1990-065Z","EARTH","TEME","UTC","SGP4","2023-01-02T09:56:28.404960","2.58830535","0.70144460","18.1614","350.1809","254.6715","23.7040","0","U","29532","999","9960","0.00148430000000","0.00001545","0.0000000000000","22407.402","556.349","31746.818","311.716","DEBRIS","SMALL","US","1990-07-25","AFETR","","3729873","222051065","0 CRRES DEB (CANISTER)","1 29532U 90065Z   23002.41421765  .00001545  00000-0  14843-2 0  9995","2 29532  18.1614 350.1809 7014446 254.6715  23.7040  2.58830535 99605"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-03T07:46:14","18 SPCS","CRRES DEB (CANISTER)","1990-065Z","EARTH","TEME","UTC","SGP4","2023-01-02T09:56:28.404960","2.58830535","0.70144460","18.1614","350.1809","254.6715","23.7040","0","U","29532","999","21769","0.00148430000000","0.00001545","0.0000000000000","22407.402","556.349","31746.818","311.716","DEBRIS","SMALL","US","1990-07-25","AFETR","","3730186","222074373","0 CRRES DEB (CANISTER)","1 29532U 90065Z   23002.41421765  .00001545  00000-0  14843-2 0  9995","2 29532  18.1614 350.1809 7014446 254.6715  23.7040  2.58830535217696"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T17:55:23","18 SPCS","CRRES DEB (CANISTER)","1990-065AA","EARTH","TEME","UTC","SGP4","2023-01-01T09:23:41.912448","2.51813202","0.70517000","17.6893","112.8207","32.3685","355.6840","0","U","29533","999","9024","0.00078047000000","0.00000675","0.0000000000000","22821.780","571.852","32536.879","350.410","DEBRIS","SMALL","US","1990-07-25","AFETR","","3728759","221918108","0 CRRES DEB (CANISTER)","1 29533U 90065AA  23001.39145732  .00000675  00000-0  78047-3 0  9999","2 29533  17.6893 112.8207 7051700  32.3685 355.6840  2.51813202 90246"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T23:26:13","18 SPCS","CRRES DEB (CANISTER)","1990-065AA","EARTH","TEME","UTC","SGP4","2023-01-02T13:59:01.619232","2.51814706","0.70517330","17.6906","112.3025","33.3316","355.5359","0","U","29533","999","21324","0.00072793000000","0.00000521","0.0000000000000","22821.689","571.849","32536.800","350.308","DEBRIS","SMALL","US","1990-07-25","AFETR","","3729677","222037167","0 CRRES DEB (CANISTER)","1 29533U 90065AA  23002.58265763  .00000521  00000-0  72793-3 0  9990","2 29533  17.6906 112.3025 7051733  33.3316 355.5359  2.51814706213243"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T17:42:09","18 SPCS","CRRES DEB (CANISTER)","1990-065AA","EARTH","TEME","UTC","SGP4","2023-01-02T13:59:01.619232","2.51814706","0.70517330","17.6906","112.3025","33.3316","355.5359","0","U","29533","999","9027","0.00072793000000","0.00000521","0.0000000000000","22821.689","571.849","32536.800","350.308","DEBRIS","SMALL","US","1990-07-25","AFETR","","3729583","222017761","0 CRRES DEB (CANISTER)","1 29533U 90065AA  23002.58265763  .00000521  00000-0  72793-3 0  9990","2 29533  17.6906 112.3025 7051733  33.3316 355.5359  2.51814706 90279"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T17:42:09","18 SPCS","NAVSTAR 59 (USA 192)","2006-052A","EARTH","TEME","UTC","SGP4","2023-01-02T00:24:03.799296","2.00562134","0.00857480","55.3966","264.1186","75.4672","285.5377","0","U","29601","999","11809","0.00000000000000","-0.00000016","0.0000000000000","26560.478","717.982","20410.093","19954.592","PAYLOAD","LARGE","US","2006-11-17","AFETR","","3729583","222018022","0 NAVSTAR 59 (USA 192)","1 29601U 06052A   23002.01671064 -.00000016  00000-0  00000-0 0  9991","2 29601  55.3966 264.1186 0085748  75.4672 285.5377  2.00562134118094"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T17:55:23","18 SPCS","NAVSTAR 59 (USA 192)","2006-052A","EARTH","TEME","UTC","SGP4","2023-01-01T00:28:08.205888","2.00562047","0.00857130","55.3972","264.1582","75.4528","285.5488","0","U","29601","999","11807","0.00000000000000","-0.00000026","0.0000000000000","26560.485","717.982","20410.008","19954.692","PAYLOAD","LARGE","US","2006-11-17","AFETR","","3728759","221917859","0 NAVSTAR 59 (USA 192)","1 29601U 06052A   23001.01953942 -.00000026  00000-0  00000-0 0  9999","2 29601  55.3972 264.1582 0085713  75.4528 285.5488  2.00562047118077"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T02:38:49","18 SPCS","ARIANE 5 R/B","2006-054D","EARTH","TEME","UTC","SGP4","2023-01-01T13:14:53.765952","2.63699013","0.69895370","2.8783","59.2450","111.1757","332.1079","0","U","29646","999","14379","0.00047451000000","0.00001235","0.0000000000000","22130.752","546.077","31220.988","284.246","ROCKET BODY","LARGE","FR","2006-12-08","FRGUI","","3728952","221976721","0 ARIANE 5 R/B","1 29646U 06054D   23001.55201118  .00001235  00000-0  47451-3 0  9996","2 29646   2.8783  59.2450 6989537 111.1757 332.1079  2.63699013143790"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-03T02:40:54","18 SPCS","ARIANE 5 R/B","2006-054D","EARTH","TEME","UTC","SGP4","2023-01-02T16:31:56.289216","2.63702060","0.69895590","2.8785","58.6987","112.2761","331.3258","0","U","29646","999","14382","0.00054703000000","0.00001392","0.0000000000000","22130.582","546.071","31220.747","284.146","ROCKET BODY","LARGE","FR","2006-12-08","FRGUI","","3729873","222050564","0 ARIANE 5 R/B","1 29646U 06054D   23002.68884594  .00001392  00000-0  54703-3 0  9998","2 29646   2.8785  58.6987 6989559 112.2761 331.3258  2.63702060143822"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T17:42:09","18 SPCS","ARIANE 5 R/B","2006-054D","EARTH","TEME","UTC","SGP4","2023-01-02T07:26:15.703008","2.63700936","0.69895450","2.8785","58.8797","111.9106","331.5877","0","U","29646","999","14381","0.00050281000000","0.00001296","0.0000000000000","22130.644","546.073","31220.823","284.196","ROCKET BODY","LARGE","FR","2006-12-08","FRGUI","","3729583","222016521","0 ARIANE 5 R/B","1 29646U 06054D   23002.30990397  .00001296  00000-0  50281-3 0  9996","2 29646   2.8785  58.8797 6989545 111.9106 331.5877  2.63700936143815"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T15:46:14","18 SPCS","ARIANE 5 R/B","2006-054D","EARTH","TEME","UTC","SGP4","2023-01-02T07:26:15.703008","2.63700936","0.69895450","2.8785","58.8797","111.9106","331.5877","0","U","29646","999","14379","0.00050281000000","0.00001296","0.0000000000000","22130.644","546.073","31220.823","284.196","ROCKET BODY","LARGE","FR","2006-12-08","FRGUI","","3729492","222006003","0 ARIANE 5 R/B","1 29646U 06054D   23002.30990397  .00001296  00000-0  50281-3 0  9996","2 29646   2.8785  58.8797 6989545 111.9106 331.5877  2.63700936143792"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T17:55:23","18 SPCS","ARIANE 5 R/B","2006-054D","EARTH","TEME","UTC","SGP4","2023-01-01T04:09:12.163680","2.63698070","0.69895310","2.8784","59.4268","110.8092","332.3632","0","U","29646","999","14378","0.00051460000000","0.00001326","0.0000000000000","22130.805","546.079","31221.064","284.275","ROCKET BODY","LARGE","FR","2006-12-08","FRGUI","","3728759","221918861","0 ARIANE 5 R/B","1 29646U 06054D   23001.17305745  .00001326  00000-0  51460-3 0  9991","2 29646   2.8784  59.4268 6989531 110.8092 332.3632  2.63698070143780"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-01T22:36:13","18 SPCS","BREEZE-M R/B","2006-056C","EARTH","TEME","UTC","SGP4","2023-01-01T14:25:08.401152","1.86163400","0.49982030","15.6466","216.2785","13.2472","150.6861","0","U","29650","999","10917","0.00000000000000","-0.00000035","0.0000000000000","27912.944","773.514","35486.265","7583.353","ROCKET BODY","LARGE","CIS","2006-12-11","TTMTR","","3728766","221962555","0 BREEZE-M R/B","1 29650U 06056C   23001.60079168 -.00000035  00000-0  00000+0 0  9990","2 29650  15.6466 216.2785 4998203  13.2472 150.6861  1.86163400109171"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2023-01-02T02:38:49","18 SPCS","BREEZE-M R/B","2006-056C","EARTH","TEME","UTC","SGP4","2023-01-01T14:25:08.401152","1.86163400","0.49982030","15.6466","216.2785","13.2472","150.6861","0","U","29650","999","10906","0.00000000000000","-0.00000035","0.0000000000000","27912.944","773.514","35486.265","7583.353","ROCKET BODY","LARGE","CIS","2006-12-11","TTMTR","","3728952","221975972","0 BREEZE-M R/B","1 29650U 06056C   23001.60079168 -.00000035  00000-0  00000-0 0  9991","2 29650  15.6466 216.2785 4998203  13.2472 150.6861  1.86163400109069"
